SongID,SongTitle,ArtistName,StationSpinsNonOvernight,StationSpins,MarketSpins,BreakoutID,BreakoutName,BreaoutRespondents,UNF,NEG,DDL,NOP,LIK,FAV,POP,PTL,2POP
2584541,Levitating,LIPA  DUA,2500,3486,10640,401515,*Old*,28,0,7,7,11,46,29,95,95,109
2584541,Levitating,LIPA  DUA,2500,3486,10640,400803,White,52,0,8,17,8,31,37,89,89,108
2584541,Levitating,LIPA  DUA,2500,3486,10640,401514,*Young*,52,2,13,27,4,27,27,69,71,83
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,1,Total,80,8,6,21,16,29,20,67,72,77
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,317542,*Core*,40,5,5,20,12,35,22,75,79,86
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427908,C-CORE (KKRZ/KBFF),80,8,6,21,16,29,20,67,72,77
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,412840,C-CORE(KBFFCumeKKRZ),25,4,0,24,12,32,28,80,83,94
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,414328,C-CUME (KBFF),55,7,5,22,18,31,16,65,70,73
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427901,C-CUME (KKRZ/HAC-AC),46,4,2,24,11,39,20,74,77,84
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427903,C-CUME (KKRZ/KKCW),31,3,3,13,13,48,19,84,87,94
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427907,C-CUME (KKRZ/KNRK),15,13,0,20,13,27,27,73,85,87
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427902,C-CUME (KKRZ/KRSK),26,0,0,31,19,31,19,69,69,79
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427904,C-CUME (KKRZ/KXJM),30,3,3,10,13,53,17,85,88,93
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427906,C-CUME (KKRZ/Rock),22,9,0,14,9,41,27,86,95,100
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427900,CORE (KKRZcumeKBFF),15,0,0,20,13,53,13,80,80,87
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,427905,CORE (KKRZcumeKXJM),17,0,6,6,12,65,12,88,88,94
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,412841,F (16-19),22,9,5,27,23,32,5,50,55,52
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,412759,F (18-24),43,12,7,28,12,21,21,58,66,69
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,412412,F (20-24),30,10,7,27,10,20,27,65,72,78
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,412415,F (20-29),58,7,7,19,14,28,26,73,79,86
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,412413,F (25-29),28,4,7,11,18,36,25,82,85,95
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,400756,Hispanic,20,5,10,25,15,45,0,52,55,52
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,401515,*Old*,28,4,7,11,18,36,25,82,85,95
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,400803,White,52,8,6,17,19,21,29,74,80,88
2583267,Break My Heart,LIPA  DUA,1898,2629,6437,401514,*Young*,52,10,6,27,15,25,17,59,65,67
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,1,Total,80,1,12,25,15,19,28,68,68,81
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,317542,*Core*,40,0,12,20,20,20,28,71,71,85
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427908,C-CORE (KKRZ/KBFF),80,1,12,25,15,19,28,68,68,81
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,412840,C-CORE(KBFFCumeKKRZ),25,0,12,40,0,20,28,62,62,76
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,414328,C-CUME (KBFF),55,2,11,27,16,22,22,63,64,74
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427901,C-CUME (KKRZ/HAC-AC),46,0,9,30,9,20,33,73,73,89
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427903,C-CUME (KKRZ/KKCW),31,0,10,26,10,19,35,77,77,95
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427907,C-CUME (KKRZ/KNRK),15,0,13,27,13,20,27,67,67,80
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427902,C-CUME (KKRZ/KRSK),26,0,4,27,4,31,35,85,85,102
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427904,C-CUME (KKRZ/KXJM),30,0,7,30,17,30,17,63,63,72
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427906,C-CUME (KKRZ/Rock),22,0,5,18,18,23,36,86,86,105
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427900,CORE (KKRZcumeKBFF),15,0,7,20,33,33,7,60,60,63
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,427905,CORE (KKRZcumeKXJM),17,0,0,24,29,29,18,71,71,79
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,412841,F (16-19),22,0,9,23,18,14,36,77,77,95
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,412759,F (18-24),43,0,16,23,14,16,30,69,69,84
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,412412,F (20-24),30,0,20,23,10,20,27,65,65,78
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,412415,F (20-29),58,2,14,26,14,21,24,64,65,76
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,412413,F (25-29),28,4,7,29,18,21,21,62,65,73
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,400756,Hispanic,20,0,15,20,30,20,15,58,58,65
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,401515,*Old*,28,4,7,29,18,21,21,62,65,73
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,400803,White,52,2,13,23,10,17,35,74,75,91
2550239,Before You Go,CAPALDI  LEWIS,3417,4650,11694,401514,*Young*,52,0,15,23,13,17,31,70,70,86
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,1,Total,80,4,9,19,18,34,18,69,71,78
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,317542,*Core*,40,2,10,25,18,28,18,62,64,71
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427908,C-CORE (KKRZ/KBFF),80,4,9,19,18,34,18,69,71,78
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,412840,C-CORE(KBFFCumeKKRZ),25,4,4,16,12,48,16,78,81,86
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,414328,C-CUME (KBFF),55,4,7,15,16,40,18,75,78,85
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427901,C-CUME (KKRZ/HAC-AC),46,4,11,24,11,30,20,65,68,75
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427903,C-CUME (KKRZ/KKCW),31,3,13,29,13,26,16,56,58,65
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427907,C-CUME (KKRZ/KNRK),15,0,13,27,7,27,27,70,70,83
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427902,C-CUME (KKRZ/KRSK),26,8,4,23,15,27,23,69,75,81
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427904,C-CUME (KKRZ/KXJM),30,0,7,23,17,40,13,68,68,75
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427906,C-CUME (KKRZ/Rock),22,0,14,18,23,36,9,61,61,66
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427900,CORE (KKRZcumeKBFF),15,0,7,20,13,40,20,77,77,87
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,427905,CORE (KKRZcumeKXJM),17,0,6,18,24,35,18,74,74,82
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,412841,F (16-19),22,5,5,23,9,41,18,73,76,82
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,412759,F (18-24),43,7,7,19,16,28,23,71,76,83
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,412412,F (20-24),30,7,10,17,23,20,23,67,71,78
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,412415,F (20-29),58,3,10,17,21,31,17,67,70,76
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,412413,F (25-29),28,0,11,18,18,43,11,68,68,73
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,400756,Hispanic,20,0,10,20,15,40,15,70,70,78
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,401515,*Old*,28,0,11,18,18,43,11,68,68,73
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,400803,White,52,6,8,13,19,35,19,73,78,83
2502602,Arcade,LAURENCE  DUNCAN,1262,1785,2966,401514,*Young*,52,6,8,19,17,29,21,69,73,80
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,1,Total,80,10,9,16,19,29,18,64,72,73
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,317542,*Core*,40,5,8,12,25,38,12,69,72,75
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427908,C-CORE (KKRZ/KBFF),80,10,9,16,19,29,18,64,72,73
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,412840,C-CORE(KBFFCumeKKRZ),25,8,12,20,12,24,24,66,72,78
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,414328,C-CUME (KBFF),55,11,9,22,16,24,18,59,66,68
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427901,C-CUME (KKRZ/HAC-AC),46,4,7,24,17,30,17,65,68,74
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427903,C-CUME (KKRZ/KKCW),31,3,3,26,23,23,23,68,70,79
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427907,C-CUME (KKRZ/KNRK),15,0,0,13,20,40,27,90,90,103
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427902,C-CUME (KKRZ/KRSK),26,4,12,19,23,35,8,58,60,62
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427904,C-CUME (KKRZ/KXJM),30,7,10,20,27,30,7,53,57,57
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427906,C-CUME (KKRZ/Rock),22,9,5,14,36,27,9,59,65,64
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427900,CORE (KKRZcumeKBFF),15,0,7,27,27,33,7,57,57,60
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,427905,CORE (KKRZcumeKXJM),17,0,0,24,35,35,6,62,62,65
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,412841,F (16-19),22,5,14,23,14,32,14,59,62,66
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,412759,F (18-24),43,9,7,21,14,28,21,66,73,77
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,412412,F (20-24),30,10,7,20,13,30,20,67,74,77
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,412415,F (20-29),58,12,7,14,21,28,19,66,75,76
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,412413,F (25-29),28,14,7,7,29,25,18,66,77,75
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,400756,Hispanic,20,15,10,15,10,35,15,62,74,70
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,401515,*Old*,28,14,7,7,29,25,18,66,77,75
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,400803,White,52,10,10,13,23,23,21,66,73,77
2582475,Save Your Tears,THE WEEKND,1677,2282,8083,401514,*Young*,52,8,10,21,13,31,17,63,69,72
2522450,Circles,POST MALONE,4043,5615,17742,1,Total,80,2,9,21,16,34,18,68,70,77
2522450,Circles,POST MALONE,4043,5615,17742,317542,*Core*,40,5,10,22,10,22,30,72,76,88
2522450,Circles,POST MALONE,4043,5615,17742,427908,C-CORE (KKRZ/KBFF),80,2,9,21,16,34,18,68,70,77
2522450,Circles,POST MALONE,4043,5615,17742,412840,C-CORE(KBFFCumeKKRZ),25,0,4,28,16,48,4,62,62,64
2522450,Circles,POST MALONE,4043,5615,17742,414328,C-CUME (KBFF),55,2,5,22,22,42,7,64,65,67
2522450,Circles,POST MALONE,4043,5615,17742,427901,C-CUME (KKRZ/HAC-AC),46,2,7,24,13,30,24,73,74,85
2522450,Circles,POST MALONE,4043,5615,17742,427903,C-CUME (KKRZ/KKCW),31,3,10,19,16,29,23,71,73,82
2522450,Circles,POST MALONE,4043,5615,17742,427907,C-CUME (KKRZ/KNRK),15,13,7,20,13,27,20,63,73,73
2522450,Circles,POST MALONE,4043,5615,17742,427902,C-CUME (KKRZ/KRSK),26,0,0,27,8,38,27,83,83,96
2522450,Circles,POST MALONE,4043,5615,17742,427904,C-CUME (KKRZ/KXJM),30,0,0,37,10,43,10,63,63,68
2522450,Circles,POST MALONE,4043,5615,17742,427906,C-CUME (KKRZ/Rock),22,5,5,18,18,45,9,68,71,73
2522450,Circles,POST MALONE,4043,5615,17742,427900,CORE (KKRZcumeKBFF),15,7,0,27,20,33,13,63,68,70
2522450,Circles,POST MALONE,4043,5615,17742,427905,CORE (KKRZcumeKXJM),17,0,0,29,12,41,18,74,74,82
2522450,Circles,POST MALONE,4043,5615,17742,412841,F (16-19),22,0,5,27,18,36,14,66,66,73
2522450,Circles,POST MALONE,4043,5615,17742,412759,F (18-24),43,2,9,21,16,33,19,69,70,78
2522450,Circles,POST MALONE,4043,5615,17742,412412,F (20-24),30,3,13,17,13,33,20,70,72,80
2522450,Circles,POST MALONE,4043,5615,17742,412415,F (20-29),58,3,10,19,16,33,19,69,71,78
2522450,Circles,POST MALONE,4043,5615,17742,412413,F (25-29),28,4,7,21,18,32,18,68,70,77
2522450,Circles,POST MALONE,4043,5615,17742,400756,Hispanic,20,5,10,20,30,30,5,52,55,55
2522450,Circles,POST MALONE,4043,5615,17742,401515,*Old*,28,4,7,21,18,32,18,68,70,77
2522450,Circles,POST MALONE,4043,5615,17742,400803,White,52,2,10,19,13,35,21,73,75,84
2522450,Circles,POST MALONE,4043,5615,17742,401514,*Young*,52,2,10,21,15,35,17,68,70,77
2653276,pov,GRANDE  ARIANA,1544,2084,2344,1,Total,80,6,8,16,15,36,19,72,77,81
2653276,pov,GRANDE  ARIANA,1544,2084,2344,317542,*Core*,40,5,8,12,10,45,20,80,84,90
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427908,C-CORE (KKRZ/KBFF),80,6,8,16,15,36,19,72,77,81
2653276,pov,GRANDE  ARIANA,1544,2084,2344,412840,C-CORE(KBFFCumeKKRZ),25,8,0,16,28,28,20,72,78,82
2653276,pov,GRANDE  ARIANA,1544,2084,2344,414328,C-CUME (KBFF),55,7,5,16,16,36,18,72,77,81
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427901,C-CUME (KKRZ/HAC-AC),46,4,4,20,13,37,22,76,80,87
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427903,C-CUME (KKRZ/KKCW),31,6,0,13,16,35,29,87,93,102
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427907,C-CUME (KKRZ/KNRK),15,0,7,13,33,27,20,73,73,83
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427902,C-CUME (KKRZ/KRSK),26,8,8,23,15,38,8,58,62,62
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427904,C-CUME (KKRZ/KXJM),30,7,0,13,13,43,23,85,91,97
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427906,C-CUME (KKRZ/Rock),22,9,5,9,9,50,18,82,90,91
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427900,CORE (KKRZcumeKBFF),15,7,0,7,7,60,20,93,100,103
2653276,pov,GRANDE  ARIANA,1544,2084,2344,427905,CORE (KKRZcumeKXJM),17,6,0,12,12,53,18,85,91,94
2653276,pov,GRANDE  ARIANA,1544,2084,2344,412841,F (16-19),22,0,5,23,23,23,27,75,75,89
2653276,pov,GRANDE  ARIANA,1544,2084,2344,412759,F (18-24),43,2,9,19,12,40,19,73,75,83
2653276,pov,GRANDE  ARIANA,1544,2084,2344,412412,F (20-24),30,3,13,17,10,47,10,67,69,72
2653276,pov,GRANDE  ARIANA,1544,2084,2344,412415,F (20-29),58,9,9,14,12,41,16,71,77,78
2653276,pov,GRANDE  ARIANA,1544,2084,2344,412413,F (25-29),28,14,4,11,14,36,21,75,88,86
2653276,pov,GRANDE  ARIANA,1544,2084,2344,400756,Hispanic,20,0,5,5,15,60,15,90,90,98
2653276,pov,GRANDE  ARIANA,1544,2084,2344,401515,*Old*,28,14,4,11,14,36,21,75,88,86
2653276,pov,GRANDE  ARIANA,1544,2084,2344,400803,White,52,10,10,19,15,29,17,62,69,71
2653276,pov,GRANDE  ARIANA,1544,2084,2344,401514,*Young*,52,2,10,19,15,37,17,70,72,79
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,1,Total,80,6,5,11,10,39,29,87,93,101
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,317542,*Core*,40,2,2,12,12,35,35,94,96,111
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427908,C-CORE (KKRZ/KBFF),80,6,5,11,10,39,29,87,93,101
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,412840,C-CORE(KBFFCumeKKRZ),25,12,12,16,8,32,20,66,75,76
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,414328,C-CUME (KBFF),55,7,5,11,9,40,27,85,92,99
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427901,C-CUME (KKRZ/HAC-AC),46,4,2,17,11,30,35,88,92,105
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427903,C-CUME (KKRZ/KKCW),31,0,0,16,10,39,35,97,97,115
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427907,C-CUME (KKRZ/KNRK),15,0,0,13,20,40,27,90,90,103
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427902,C-CUME (KKRZ/KRSK),26,8,4,19,8,31,31,81,88,96
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427904,C-CUME (KKRZ/KXJM),30,13,3,10,10,40,23,80,92,92
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427906,C-CUME (KKRZ/Rock),22,5,5,23,14,36,18,70,74,80
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427900,CORE (KKRZcumeKBFF),15,0,0,13,13,33,40,100,100,120
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,427905,CORE (KKRZcumeKXJM),17,6,0,6,18,41,29,94,100,109
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,412841,F (16-19),22,5,0,23,9,41,23,80,83,91
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,412759,F (18-24),43,5,2,7,9,42,35,99,104,116
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,412412,F (20-24),30,3,3,7,10,40,37,100,103,118
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,412415,F (20-29),58,7,7,7,10,38,31,90,96,105
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,412413,F (25-29),28,11,11,7,11,36,25,79,88,91
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,400756,Hispanic,20,0,0,20,20,55,5,72,72,75
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,401515,*Old*,28,11,11,7,11,36,25,79,88,91
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,400803,White,52,10,8,8,6,35,35,89,99,107
2697903,Kiss Me More f/Sza,DOJA CAT,1910,2560,7697,401514,*Young*,52,4,2,13,10,40,31,91,95,107
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,1,Total,80,2,8,15,18,36,21,77,79,88
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,317542,*Core*,40,2,10,10,15,35,28,84,86,98
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427908,C-CORE (KKRZ/KBFF),80,2,8,15,18,36,21,77,79,88
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,412840,C-CORE(KBFFCumeKKRZ),25,4,8,24,12,40,12,64,67,70
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,414328,C-CUME (KBFF),55,2,7,18,16,36,20,75,76,85
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427901,C-CUME (KKRZ/HAC-AC),46,0,9,20,11,39,22,77,77,88
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427903,C-CUME (KKRZ/KKCW),31,0,10,19,13,42,16,73,73,81
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427907,C-CUME (KKRZ/KNRK),15,0,13,7,20,27,33,87,87,103
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427902,C-CUME (KKRZ/KRSK),26,0,8,23,15,35,19,71,71,81
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427904,C-CUME (KKRZ/KXJM),30,0,10,20,13,43,13,70,70,77
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427906,C-CUME (KKRZ/Rock),22,5,9,9,27,45,5,66,69,68
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427900,CORE (KKRZcumeKBFF),15,0,13,13,7,33,33,87,87,103
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,427905,CORE (KKRZcumeKXJM),17,0,12,18,12,41,18,74,74,82
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,412841,F (16-19),22,0,5,23,27,27,18,68,68,77
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,412759,F (18-24),43,2,5,14,14,33,33,88,90,105
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,412412,F (20-24),30,3,7,13,10,33,33,88,91,105
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,412415,F (20-29),58,3,9,12,14,40,22,80,83,91
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,412413,F (25-29),28,4,11,11,18,46,11,71,74,77
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,400756,Hispanic,20,0,5,5,15,60,15,90,90,98
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,401515,*Old*,28,4,11,11,18,46,11,71,74,77
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,400803,White,52,4,8,15,19,31,23,75,78,87
2695921,deja vu,RODRIGO  OLIVIA,1669,2245,5316,401514,*Young*,52,2,6,17,17,31,27,80,81,93
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,1,Total,80,2,10,16,6,35,30,83,85,98
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,317542,*Core*,40,0,15,20,5,30,30,78,78,92
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427908,C-CORE (KKRZ/KBFF),80,2,10,16,6,35,30,83,85,98
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,412840,C-CORE(KBFFCumeKKRZ),25,8,8,12,12,36,24,78,85,90
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,414328,C-CUME (KBFF),55,4,5,15,5,44,27,87,91,101
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427901,C-CUME (KKRZ/HAC-AC),46,2,4,17,11,30,35,88,90,105
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427903,C-CUME (KKRZ/KKCW),31,3,0,19,13,32,32,87,90,103
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427907,C-CUME (KKRZ/KNRK),15,0,0,27,0,40,33,90,90,107
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427902,C-CUME (KKRZ/KRSK),26,0,8,12,12,31,38,94,94,113
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427904,C-CUME (KKRZ/KXJM),30,3,3,20,7,40,27,83,86,97
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427906,C-CUME (KKRZ/Rock),22,5,23,9,0,32,32,80,83,95
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427900,CORE (KKRZcumeKBFF),15,0,7,20,0,53,20,83,83,93
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,427905,CORE (KKRZcumeKXJM),17,0,6,24,12,35,24,76,76,88
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,412841,F (16-19),22,0,5,9,5,50,32,100,100,116
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,412759,F (18-24),43,0,12,16,7,26,40,88,88,108
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,412412,F (20-24),30,0,17,23,7,17,37,75,75,93
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,412415,F (20-29),58,3,12,19,7,29,29,77,79,91
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,412413,F (25-29),28,7,7,14,7,43,21,79,85,89
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,400756,Hispanic,20,0,0,20,5,45,30,92,92,108
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,401515,*Old*,28,7,7,14,7,43,21,79,85,89
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,400803,White,52,4,15,13,8,31,29,78,81,92
2693277,MONTERO (Call Me By Your Name),LIL NAS X,1786,2375,7485,401514,*Young*,52,0,12,17,6,31,35,86,86,103
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,1,Total,80,8,8,15,11,32,26,78,84,91
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,317542,*Core*,40,5,12,15,10,25,32,79,83,95
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427908,C-CORE (KKRZ/KBFF),80,8,8,15,11,32,26,78,84,91
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,412840,C-CORE(KBFFCumeKKRZ),25,8,0,16,16,44,16,76,83,84
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,414328,C-CUME (KBFF),55,11,2,16,13,33,25,77,87,90
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427901,C-CUME (KKRZ/HAC-AC),46,9,0,15,13,37,26,83,90,96
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427903,C-CUME (KKRZ/KKCW),31,6,0,19,10,39,26,82,88,95
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427907,C-CUME (KKRZ/KNRK),15,7,0,13,7,40,33,93,100,110
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427902,C-CUME (KKRZ/KRSK),26,8,0,12,23,31,27,83,90,96
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427904,C-CUME (KKRZ/KXJM),30,3,3,20,13,37,23,78,81,90
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427906,C-CUME (KKRZ/Rock),22,14,9,5,5,36,32,86,100,102
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427900,CORE (KKRZcumeKBFF),15,13,0,20,13,13,40,80,92,100
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,427905,CORE (KKRZcumeKXJM),17,0,6,18,18,29,29,82,82,97
